,Date,Price,Open,High,Low,Volume,Chg
752,"May 13, 2020",75.365,75.278,75.510,75.045,3.71K,0.40%
753,"May 12, 2020",75.062,75.971,75.993,75.049,4.05K,-1.09%
754,"May 11, 2020",75.888,75.561,75.948,75.476,5.78K,0.47%
755,"May 08, 2020",75.535,75.611,75.665,75.285,3.32K,-0.34%
756,"May 07, 2020",75.794,76.099,76.152,75.780,0.48K,-0.41%
757,"May 06, 2020",76.105,75.828,76.111,75.653,3.51K,0.52%
758,"May 05, 2020",75.710,75.650,75.870,75.489,3.75K,0.09%
759,"May 04, 2020",75.640,75.758,75.820,75.581,3.44K,-0.14%
760,"May 01, 2020",75.749,75.320,75.805,75.294,0.54K,0.89%
761,"Apr 30, 2020",75.080,75.405,75.430,74.910,3.69K,-0.50%
762,"Apr 29, 2020",75.455,76.063,76.110,75.455,3.28K,-0.80%
763,"Apr 28, 2020",76.065,76.127,76.450,75.815,2.52K,-0.22%
764,"Apr 27, 2020",76.229,76.270,76.347,76.019,2.45K,-0.05%
765,"Apr 24, 2020",76.270,75.825,76.488,75.825,2.77K,0.49%
766,"Apr 23, 2020",75.895,76.468,76.468,75.826,2.86K,-0.67%
767,"Apr 22, 2020",76.410,76.938,77.018,76.410,0.83K,-0.73%
768,"Apr 21, 2020",76.975,76.585,77.006,76.585,0.93K,0.52%
769,"Apr 20, 2020",76.575,76.553,76.680,76.283,0.83K,0.03%
770,"Apr 17, 2020",76.550,76.829,76.829,76.238,2.48K,-0.33%
771,"Apr 16, 2020",76.805,76.638,76.927,76.563,2.43K,0.31%
772,"Apr 15, 2020",76.564,76.038,76.654,75.936,2.78K,0.72%
773,"Apr 14, 2020",76.015,76.321,76.376,76.015,0.32K,-0.31%
774,"Apr 13, 2020",76.249,75.881,76.449,75.881,1.96K,0.49%
775,"Apr 10, 2020",75.879,75.903,75.937,75.849,0.08K,-0.55%
776,"Apr 09, 2020",76.300,76.103,76.555,76.019,2.32K,0.47%
777,"Apr 08, 2020",75.945,75.638,76.405,75.638,1.77K,0.40%
778,"Apr 07, 2020",75.645,75.988,76.008,75.543,1.99K,-0.43%
779,"Apr 06, 2020",75.975,76.253,76.268,75.902,0.10K,-0.35%
780,"Apr 03, 2020",76.240,75.954,76.304,75.764,2.65K,-0.21%
781,"Apr 02, 2020",76.400,76.387,76.431,76.346,0.08K,-0.01%
782,"Apr 01, 2020",76.404,75.315,76.422,75.315,0.05K,1.41%
783,"Mar 31, 2020",75.343,75.530,75.685,75.280,2.06K,-0.09%
784,"Mar 30, 2020",75.410,75.140,75.670,75.093,1.86K,-0.08%
785,"Mar 27, 2020",75.472,74.603,75.528,74.353,0.36K,0.78%
786,"Mar 26, 2020",74.889,75.864,75.954,74.889,2.33K,-1.95%
787,"Mar 25, 2020",76.375,76.375,76.375,76.375,0,-0.01%
788,"Mar 24, 2020",76.379,76.079,76.386,75.950,2.04K,0.06%
789,"Mar 23, 2020",76.335,75.380,76.335,75.380,2.39K,1.24%
790,"Mar 20, 2020",75.399,74.804,75.399,74.704,4.98K,0.82%
791,"Mar 19, 2020",74.786,74.855,75.311,74.667,4.71K,0.32%
792,"Mar 18, 2020",74.550,73.974,74.550,73.924,5.63K,0.66%
793,"Mar 17, 2020",74.062,74.072,74.315,73.858,5.21K,0.08%
794,"Mar 16, 2020",74.003,74.006,74.359,73.999,4.32K,0.22%
795,"Mar 13, 2020",73.840,74.561,74.561,73.732,5.26K,-0.99%
796,"Mar 12, 2020",74.576,74.134,74.579,74.074,5.86K,1.21%
797,"Mar 11, 2020",73.682,73.792,74.015,73.532,6.53K,-0.63%
798,"Mar 10, 2020",74.150,74.248,74.248,74.150,0.01K,-0.06%
799,"Mar 09, 2020",74.196,73.975,74.254,73.850,6.07K,0.26%
800,"Mar 06, 2020",74.004,73.873,74.073,73.529,1.47K,0.68%
801,"Mar 05, 2020",73.506,73.518,73.565,73.044,1.92K,-0.05%
802,"Mar 04, 2020",73.540,73.060,73.640,72.910,7.57K,0.67%
803,"Mar 03, 2020",73.050,72.480,73.397,72.440,6.74K,0.23%
804,"Mar 02, 2020",72.882,72.520,72.954,72.028,6.08K,0.47%
805,"Feb 28, 2020",72.539,71.755,72.574,71.755,6.59K,1.23%
806,"Feb 27, 2020",71.655,71.645,71.704,71.545,5.35K,0.10%
807,"Feb 26, 2020",71.580,71.833,71.873,71.532,5.63K,-0.33%
808,"Feb 25, 2020",71.820,71.870,71.920,71.611,4.83K,-0.16%
809,"Feb 24, 2020",71.935,71.915,72.015,71.775,4.46K,0.08%
810,"Feb 21, 2020",71.880,71.665,72.056,71.665,0.16K,0.28%
811,"Feb 20, 2020",71.680,71.735,71.820,71.530,4.76K,0.11%
812,"Feb 19, 2020",71.600,71.573,71.600,71.452,0.29K,0.02%
813,"Feb 18, 2020",71.585,71.415,71.611,71.375,4.96K,0.34%
814,"Feb 17, 2020",71.340,71.430,71.507,71.260,5.36K,-0.26%
815,"Feb 14, 2020",71.529,71.294,71.597,71.272,6.80K,0.28%
816,"Feb 13, 2020",71.330,71.360,71.511,71.254,4.53K,0.03%
817,"Feb 12, 2020",71.306,71.211,71.391,71.211,5.72K,0.03%
818,"Feb 11, 2020",71.285,71.235,71.330,71.179,6.17K,-0.01%
819,"Feb 10, 2020",71.290,71.400,71.457,71.285,8.31K,-0.31%
820,"Feb 07, 2020",71.515,71.260,71.538,71.213,6.21K,0.41%
821,"Feb 06, 2020",71.225,71.181,71.300,71.107,6.37K,0.05%
822,"Feb 05, 2020",71.190,71.110,71.300,71.110,4.24K,0.11%
823,"Feb 04, 2020",71.115,71.215,71.298,71.090,6.65K,-0.29%
824,"Feb 03, 2020",71.324,71.523,71.653,71.268,7.48K,-0.32%
825,"Jan 31, 2020",71.555,71.575,71.578,71.294,8.25K,0.01%
826,"Jan 30, 2020",71.550,71.420,71.660,71.390,3.41K,0.34%
827,"Jan 29, 2020",71.310,71.240,71.411,71.165,7.10K,0.15%
828,"Jan 28, 2020",71.200,71.432,71.432,71.200,6.62K,-0.35%
829,"Jan 27, 2020",71.450,71.475,71.520,71.373,5.00K,0.17%
830,"Jan 24, 2020",71.330,71.340,71.371,71.220,3.39K,-0.10%
831,"Jan 23, 2020",71.400,71.190,71.465,71.169,6.19K,0.45%
832,"Jan 22, 2020",71.080,71.180,71.265,71.076,5.63K,-0.13%
833,"Jan 21, 2020",71.170,71.190,71.250,71.121,3.97K,0.18%
834,"Jan 20, 2020",71.040,71.070,71.160,71.010,5.07K,-0.05%
835,"Jan 17, 2020",71.079,70.953,71.099,70.933,6.69K,0.14%
836,"Jan 16, 2020",70.978,70.775,71.007,70.775,6.30K,0.36%
837,"Jan 15, 2020",70.720,71.000,71.023,70.682,5.32K,-0.18%
838,"Jan 14, 2020",70.850,70.720,70.975,70.720,6.81K,0.20%
839,"Jan 13, 2020",70.710,70.805,70.945,70.710,6.16K,-0.35%
840,"Jan 10, 2020",70.960,71.240,71.260,70.848,7.39K,-0.35%
841,"Jan 09, 2020",71.210,71.510,71.544,71.134,7.00K,-0.42%
842,"Jan 08, 2020",71.510,71.954,72.114,71.466,7.40K,-0.47%
843,"Jan 07, 2020",71.845,71.765,71.923,71.670,6.69K,-0.03%
844,"Jan 06, 2020",71.867,72.011,72.123,71.834,7.44K,0.14%
845,"Jan 03, 2020",71.770,71.610,71.844,71.520,7.49K,0.59%
846,"Jan 02, 2020",71.350,71.235,71.408,71.235,4.63K,0.17%
847,"Jan 01, 2020",71.227,71.365,71.377,71.225,1.16K,-0.18%
848,"Dec 31, 2019",71.355,71.275,71.385,71.225,3.44K,0.05%
849,"Dec 30, 2019",71.320,71.340,71.427,71.290,6.60K,-0.19%
850,"Dec 27, 2019",71.455,71.305,71.505,71.185,4.64K,0.22%
851,"Dec 26, 2019",71.300,71.260,71.352,71.230,3.37K,0.03%
852,"Dec 25, 2019",71.280,71.280,71.280,71.280,0,0.00%
853,"Dec 24, 2019",71.280,71.210,71.317,71.153,4.82K,0.08%
854,"Dec 23, 2019",71.220,71.113,71.300,71.110,6.21K,0.23%
855,"Dec 20, 2019",71.060,71.130,71.256,71.045,8.57K,-0.17%
856,"Dec 19, 2019",71.180,70.993,71.214,70.880,6.89K,0.25%
857,"Dec 18, 2019",71.000,71.010,71.125,70.924,6.95K,-0.05%
858,"Dec 17, 2019",71.035,70.955,71.065,70.832,6.49K,0.17%
859,"Dec 16, 2019",70.915,70.755,71.050,70.755,6.89K,0.17%
860,"Dec 13, 2019",70.798,70.553,70.883,70.503,4.91K,0.32%
861,"Dec 12, 2019",70.570,70.670,70.910,70.531,5.39K,-0.20%
862,"Dec 11, 2019",70.710,70.823,70.942,70.710,8.39K,-0.14%
863,"Dec 10, 2019",70.810,70.962,71.042,70.808,4.77K,-0.23%
864,"Dec 09, 2019",70.970,71.300,71.300,70.970,4.37K,-0.44%
865,"Dec 06, 2019",71.283,71.245,71.446,71.174,2.02K,0.04%
866,"Dec 05, 2019",71.252,71.505,71.678,71.180,2.29K,-0.31%
867,"Dec 04, 2019",71.474,71.803,71.823,71.452,1.74K,-0.37%
868,"Dec 03, 2019",71.740,71.630,71.816,71.532,1.75K,0.15%
869,"Dec 02, 2019",71.634,71.795,71.825,71.603,1.60K,-0.16%
870,"Nov 29, 2019",71.749,71.613,71.872,71.603,1.66K,0.34%
871,"Nov 28, 2019",71.505,71.245,71.665,71.235,1.47K,0.34%
872,"Nov 27, 2019",71.260,71.450,71.493,71.233,1.70K,-0.31%
873,"Nov 26, 2019",71.480,71.684,71.690,71.480,1.85K,-0.29%
874,"Nov 25, 2019",71.689,71.695,71.763,71.610,3.84K,-0.14%
875,"Nov 22, 2019",71.792,71.756,71.876,71.662,4.65K,0.06%
876,"Nov 21, 2019",71.750,71.790,71.905,71.717,4.63K,0.01%
877,"Nov 20, 2019",71.746,71.833,71.916,71.643,5.37K,-0.12%
878,"Nov 19, 2019",71.830,71.920,72.015,71.605,6.86K,-0.16%
879,"Nov 18, 2019",71.945,71.665,71.945,71.565,4.84K,0.41%
880,"Nov 15, 2019",71.650,71.800,71.878,71.594,4.80K,-0.44%
881,"Nov 14, 2019",71.966,72.082,72.252,71.857,7.14K,-0.26%
882,"Nov 13, 2019",72.150,71.760,72.150,71.657,5.86K,0.50%
883,"Nov 12, 2019",71.790,71.582,71.790,71.544,0.23K,0.31%
884,"Nov 11, 2019",71.570,71.370,71.610,71.290,5.84K,0.29%
885,"Nov 08, 2019",71.360,71.280,71.364,71.165,4.29K,0.44%
886,"Nov 07, 2019",71.047,71.018,71.118,70.886,4.17K,0.05%
887,"Nov 06, 2019",71.010,70.769,71.036,70.769,4.79K,0.33%
888,"Nov 05, 2019",70.775,70.804,70.855,70.625,4.46K,-0.02%
889,"Nov 04, 2019",70.789,70.552,70.802,70.552,4.11K,0.04%
890,"Nov 01, 2019",70.760,70.972,70.989,70.760,4.05K,-0.31%
891,"Oct 31, 2019",70.980,70.762,71.065,70.724,4.66K,0.04%
892,"Oct 30, 2019",70.952,70.871,71.026,70.839,3.82K,0.09%
893,"Oct 29, 2019",70.890,70.750,70.920,70.690,4.45K,0.20%
894,"Oct 28, 2019",70.745,70.822,70.842,70.684,0.30K,-0.11%
895,"Oct 25, 2019",70.820,71.045,71.073,70.782,4.24K,-0.20%
896,"Oct 24, 2019",70.965,70.715,71.085,70.715,4.94K,0.34%
897,"Oct 23, 2019",70.725,71.005,71.033,70.725,3.78K,-0.12%
898,"Oct 22, 2019",70.810,70.911,71.006,70.810,4.77K,-0.16%
899,"Oct 21, 2019",70.925,71.075,71.075,70.778,0.30K,-0.23%
900,"Oct 18, 2019",71.090,71.200,71.320,71.040,1.82K,-0.06%
901,"Oct 17, 2019",71.130,71.362,71.475,71.096,2.07K,-0.33%
902,"Oct 16, 2019",71.364,71.562,71.732,71.348,6.22K,-0.19%
903,"Oct 15, 2019",71.500,71.248,71.605,71.220,5.15K,0.37%
904,"Oct 14, 2019",71.237,70.893,71.250,70.740,4.68K,0.44%
905,"Oct 11, 2019",70.924,70.816,71.091,70.799,2.98K,-0.09%
906,"Oct 10, 2019",70.990,70.960,71.165,70.960,4.66K,-0.18%
907,"Oct 09, 2019",71.120,71.180,71.230,70.945,4.49K,-0.14%
908,"Oct 08, 2019",71.220,70.996,71.233,70.933,0.28K,0.35%
909,"Oct 07, 2019",70.975,70.959,71.105,70.913,4.33K,0.21%
910,"Oct 04, 2019",70.825,70.810,71.040,70.765,5.31K,-0.29%
911,"Oct 03, 2019",71.030,71.210,71.370,70.865,5.21K,-0.17%
912,"Oct 02, 2019",71.150,71.117,71.368,71.100,0.09K,0.06%
913,"Oct 01, 2019",71.110,70.655,71.170,70.655,4.86K,0.66%
914,"Sep 30, 2019",70.645,70.425,70.885,70.358,1.75K,0.19%
915,"Sep 27, 2019",70.509,70.951,70.980,70.364,4.94K,-0.64%
916,"Sep 26, 2019",70.964,71.035,71.036,70.837,5.94K,-0.03%
917,"Sep 25, 2019",70.988,70.976,71.154,70.947,4.45K,0.02%
918,"Sep 24, 2019",70.971,70.796,71.066,70.736,6.21K,0.24%
919,"Sep 23, 2019",70.799,71.023,71.053,70.779,5.54K,-0.39%
920,"Sep 20, 2019",71.075,71.205,71.205,70.685,5.84K,-0.42%
921,"Sep 19, 2019",71.375,71.345,71.385,71.050,5.48K,0.32%
922,"Sep 18, 2019",71.145,71.515,71.530,71.145,5.01K,-0.48%
923,"Sep 17, 2019",71.490,71.827,71.989,71.366,5.18K,-0.13%
924,"Sep 16, 2019",71.580,71.690,71.690,71.410,5.36K,0.84%
925,"Sep 13, 2019",70.985,70.972,71.160,70.847,5.33K,0.03%
926,"Sep 12, 2019",70.967,71.588,71.588,70.917,6.69K,-0.85%
927,"Sep 11, 2019",71.577,71.877,71.898,71.514,5.05K,-0.41%
928,"Sep 10, 2019",71.875,71.755,72.002,71.739,0.19K,0.14%
929,"Sep 09, 2019",71.778,71.728,71.788,71.504,5.03K,0.19%
930,"Sep 06, 2019",71.645,71.887,71.928,71.605,4.56K,-0.39%
931,"Sep 05, 2019",71.928,71.986,72.011,71.797,5.65K,-0.08%
932,"Sep 04, 2019",71.989,72.200,72.315,71.944,7.19K,-0.25%
933,"Sep 03, 2019",72.170,71.960,72.413,71.960,5.43K,0.28%
934,"Sep 02, 2019",71.969,71.467,72.003,71.467,0.31K,0.72%
935,"Aug 30, 2019",71.453,71.772,71.817,71.357,4.97K,-0.33%
936,"Aug 29, 2019",71.690,71.913,72.100,71.624,6.57K,-0.19%
937,"Aug 28, 2019",71.829,71.564,71.904,71.492,2.74K,0.40%
938,"Aug 27, 2019",71.543,72.030,72.030,71.383,3.40K,-0.67%
939,"Aug 26, 2019",72.025,71.920,72.260,71.863,5.55K,0.72%
940,"Aug 23, 2019",71.513,71.960,72.061,71.513,0,-0.58%
941,"Aug 22, 2019",71.930,71.600,72.004,71.600,0,0.69%
942,"Aug 21, 2019",71.440,71.562,71.623,71.353,0,-0.15%
943,"Aug 20, 2019",71.549,71.523,71.827,71.523,0,0.14%
944,"Aug 19, 2019",71.451,71.213,71.500,71.063,0,0.42%
945,"Aug 16, 2019",71.155,71.365,71.492,71.045,0,-0.91%
946,"Aug 15, 2019",71.810,71.507,71.829,71.309,0,0.75%
947,"Aug 14, 2019",71.275,70.995,71.365,70.845,0,-0.20%
948,"Aug 13, 2019",71.418,71.132,71.493,71.032,0,0.19%
949,"Aug 12, 2019",71.283,71.014,71.367,70.993,0,0.51%
950,"Aug 09, 2019",70.924,70.443,70.924,70.443,0,0.72%
951,"Aug 08, 2019",70.420,71.170,71.170,70.420,0,-1.02%
952,"Aug 07, 2019",71.145,70.965,71.195,70.604,0,0.15%
953,"Aug 06, 2019",71.040,70.810,71.040,70.470,0,0.31%
954,"Aug 05, 2019",70.821,70.117,70.839,70.117,0,1.61%
955,"Aug 02, 2019",69.700,69.230,69.700,69.210,0,0.99%
956,"Aug 01, 2019",69.017,69.267,69.267,69.002,0,0.21%
957,"Jul 31, 2019",68.875,68.853,68.960,68.761,0,0.02%
958,"Jul 30, 2019",68.862,68.766,68.903,68.663,0,0.16%
959,"Jul 29, 2019",68.755,68.900,68.965,68.705,0,-0.18%
960,"Jul 26, 2019",68.880,69.151,69.151,68.816,0,-0.23%
961,"Jul 25, 2019",69.041,68.992,69.078,68.885,0,0.09%
962,"Jul 24, 2019",68.980,69.020,69.109,68.921,0,-0.08%
963,"Jul 23, 2019",69.033,68.944,69.059,68.903,0,0.15%
964,"Jul 22, 2019",68.930,68.955,69.070,68.880,0,0.10%
965,"Jul 19, 2019",68.860,68.810,68.955,68.722,0,0.01%
966,"Jul 18, 2019",68.855,68.773,69.005,68.718,0,0.01%
967,"Jul 17, 2019",68.846,68.688,68.904,68.640,0,0.29%
968,"Jul 16, 2019",68.650,68.540,68.770,68.521,0,0.15%
969,"Jul 15, 2019",68.545,68.535,68.615,68.477,0,-0.02%
970,"Jul 12, 2019",68.560,68.460,68.695,68.433,0,0.22%
971,"Jul 11, 2019",68.410,68.414,68.495,68.280,0,-0.01%
972,"Jul 10, 2019",68.419,68.620,68.695,68.318,0,-0.21%
973,"Jul 09, 2019",68.565,68.665,68.858,68.513,0,-0.00%
974,"Jul 08, 2019",68.566,68.582,68.767,68.497,0,0.17%
975,"Jul 05, 2019",68.450,68.539,68.785,68.385,0,-0.11%
976,"Jul 04, 2019",68.527,68.817,68.914,68.489,0,-0.40%
977,"Jul 03, 2019",68.800,68.885,68.963,68.795,0,-0.13%
978,"Jul 02, 2019",68.890,68.924,69.075,68.870,0,0.01%
979,"Jul 01, 2019",68.885,68.944,69.090,68.830,0,-0.09%
980,"Jun 28, 2019",68.950,69.048,69.125,68.866,0,-0.20%
981,"Jun 27, 2019",69.088,69.210,69.353,69.030,0,-0.23%
982,"Jun 26, 2019",69.245,69.320,69.518,69.110,0,-0.13%
983,"Jun 25, 2019",69.334,69.266,69.439,69.238,0,0.09%
984,"Jun 24, 2019",69.273,69.629,69.630,69.264,0,-0.49%
985,"Jun 21, 2019",69.615,69.755,69.760,69.504,0,0.14%
986,"Jun 20, 2019",69.520,69.490,69.675,69.334,0,-0.19%
987,"Jun 19, 2019",69.650,69.550,69.808,69.500,0,0.06%
988,"Jun 18, 2019",69.610,69.868,69.891,69.609,0,-0.34%
989,"Jun 17, 2019",69.850,69.810,69.982,69.740,0,0.02%
990,"Jun 14, 2019",69.833,69.566,69.865,69.530,0,0.44%
991,"Jun 13, 2019",69.530,69.379,69.580,69.314,0,0.22%
992,"Jun 12, 2019",69.375,69.414,69.455,69.257,0,-0.01%
993,"Jun 11, 2019",69.385,69.534,69.534,69.342,0,-0.22%
994,"Jun 10, 2019",69.535,69.375,69.685,69.375,0,0.26%
995,"Jun 07, 2019",69.355,69.146,69.551,69.114,0,0.27%
996,"Jun 06, 2019",69.165,69.405,69.460,69.165,0,-0.32%
997,"Jun 05, 2019",69.385,69.334,69.423,69.178,0,0.14%
998,"Jun 04, 2019",69.291,69.068,69.343,69.033,0,0.17%
999,"Jun 03, 2019",69.171,69.618,69.622,69.128,0,-0.59%
1000,"May 31, 2019",69.580,69.839,69.927,69.580,0,-0.35%
1001,"May 30, 2019",69.825,69.835,69.935,69.703,0,-0.03%
1002,"May 29, 2019",69.845,69.587,70.003,69.579,0,0.34%
1003,"May 28, 2019",69.610,69.516,69.755,69.516,0,0.15%
1004,"May 27, 2019",69.504,69.412,69.633,69.362,0,0.18%
1005,"May 24, 2019",69.380,69.699,69.811,69.377,0,-0.41%
1006,"May 23, 2019",69.665,69.666,70.065,69.375,0,0.02%
1007,"May 22, 2019",69.650,69.668,69.811,69.614,0,0.01%
1008,"May 21, 2019",69.645,69.817,69.825,69.620,0,0.05%
1009,"May 20, 2019",69.609,69.405,69.778,69.373,0,-0.95%
1010,"May 17, 2019",70.280,70.220,70.288,70.067,0,0.21%
1011,"May 16, 2019",70.130,70.219,70.342,69.966,0,-0.17%
1012,"May 15, 2019",70.249,70.322,70.442,70.174,0,-0.12%
1013,"May 14, 2019",70.332,70.596,70.616,70.252,0,-0.34%
1014,"May 13, 2019",70.570,70.015,70.651,69.984,0,0.79%
1015,"May 10, 2019",70.015,70.091,70.114,69.756,0,-0.26%
1016,"May 09, 2019",70.200,69.719,70.276,69.719,0,0.69%
1017,"May 08, 2019",69.720,69.596,69.751,69.448,0,0.11%
1018,"May 07, 2019",69.645,69.421,69.646,69.285,0,0.38%
1019,"May 06, 2019",69.380,69.310,69.485,69.310,0,0.41%
1020,"May 03, 2019",69.095,69.436,69.441,69.095,0,-0.45%
1021,"May 02, 2019",69.410,69.620,69.634,69.320,0,-0.19%
1022,"May 01, 2019",69.545,69.601,69.603,69.466,0,-0.15%
1023,"Apr 30, 2019",69.647,69.831,69.913,69.536,0,-0.24%
1024,"Apr 29, 2019",69.817,69.879,69.895,69.797,0,-0.05%
1025,"Apr 26, 2019",69.850,70.173,70.247,69.810,0,-0.46%
1026,"Apr 25, 2019",70.170,70.010,70.335,69.920,0,0.30%
1027,"Apr 24, 2019",69.960,69.779,70.000,69.762,0,0.27%
1028,"Apr 23, 2019",69.770,69.630,69.840,69.540,0,0.10%
1029,"Apr 22, 2019",69.700,69.366,69.906,69.366,0,0.42%
1030,"Apr 19, 2019",69.407,69.416,69.429,69.355,0,0.02%
1031,"Apr 18, 2019",69.395,69.417,69.619,69.330,0,-0.05%
1032,"Apr 17, 2019",69.431,69.547,69.570,69.362,0,-0.14%
1033,"Apr 16, 2019",69.530,69.422,69.690,69.422,0,0.19%
1034,"Apr 15, 2019",69.395,69.174,69.483,69.045,0,0.30%
1035,"Apr 12, 2019",69.190,69.030,69.390,69.030,0,0.25%
1036,"Apr 11, 2019",69.020,69.164,69.222,68.837,0,-0.19%
1037,"Apr 10, 2019",69.150,69.258,69.366,69.090,0,-0.19%
1038,"Apr 09, 2019",69.280,69.538,69.740,69.248,0,-0.40%
1039,"Apr 08, 2019",69.555,69.335,69.720,69.335,0,0.56%
1040,"Apr 05, 2019",69.170,68.992,69.338,68.986,0,0.28%
1041,"Apr 04, 2019",68.980,68.540,69.220,68.520,0,0.77%
1042,"Apr 03, 2019",68.450,68.730,68.835,68.390,0,-0.68%
1043,"Apr 02, 2019",68.920,69.280,69.390,68.720,0,-0.41%
1044,"Apr 01, 2019",69.205,69.356,69.424,69.185,0,0.03%
1045,"Mar 29, 2019",69.185,69.178,69.320,69.042,0,-0.01%
1046,"Mar 28, 2019",69.190,69.124,69.380,68.950,0,0.13%
1047,"Mar 27, 2019",69.100,69.039,69.187,68.780,0,0.15%
1048,"Mar 26, 2019",68.996,68.931,69.017,68.779,0,0.15%
1049,"Mar 25, 2019",68.890,69.159,69.176,68.795,0,-0.40%
1050,"Mar 22, 2019",69.170,68.650,69.170,68.540,0,0.52%
1051,"Mar 21, 2019",68.810,68.565,68.810,68.510,0,0.03%
1052,"Mar 20, 2019",68.790,69.027,69.176,68.731,0,-0.33%
1053,"Mar 19, 2019",69.015,68.619,69.067,68.350,0,0.57%
1054,"Mar 18, 2019",68.625,68.959,68.959,68.431,0,-0.49%
1055,"Mar 15, 2019",68.963,69.357,69.372,68.935,0,-0.58%
1056,"Mar 14, 2019",69.365,69.525,69.755,69.255,0,-0.24%
1057,"Mar 13, 2019",69.529,69.607,69.794,69.419,0,-0.14%
1058,"Mar 12, 2019",69.625,69.821,69.821,69.491,0,-0.32%
1059,"Mar 11, 2019",69.850,70.028,70.041,69.808,0,-0.23%
1060,"Mar 08, 2019",70.012,70.111,70.245,69.827,0,-0.15%
1061,"Mar 07, 2019",70.116,70.151,70.152,69.950,0,0.05%
1062,"Mar 06, 2019",70.080,70.479,70.692,70.022,0,-0.58%
1063,"Mar 05, 2019",70.490,70.963,70.975,70.448,0,-0.59%
1064,"Mar 04, 2019",70.910,70.815,70.923,70.800,0,-0.13%
1065,"Mar 01, 2019",71.000,70.811,71.000,70.715,0,0.23%
1066,"Feb 28, 2019",70.840,71.231,71.271,70.713,0,-0.51%
1067,"Feb 27, 2019",71.200,71.010,71.491,70.929,0,0.34%
1068,"Feb 26, 2019",70.960,70.829,71.346,70.809,0,0.18%
1069,"Feb 25, 2019",70.834,71.034,71.102,70.827,0,-0.28%
1070,"Feb 22, 2019",71.035,71.195,71.265,71.035,0,-0.18%
1071,"Feb 21, 2019",71.165,71.061,71.280,70.925,0,0.22%
1072,"Feb 20, 2019",71.010,71.320,71.344,70.933,0,-0.41%
1073,"Feb 19, 2019",71.300,71.351,71.602,71.251,0,-0.12%
1074,"Feb 18, 2019",71.387,71.335,71.537,71.326,0,0.08%
1075,"Feb 15, 2019",71.330,71.028,71.464,71.028,0,0.44%
1076,"Feb 14, 2019",71.020,70.869,71.233,70.800,0,0.20%
1077,"Feb 13, 2019",70.875,70.541,70.880,70.397,0,0.48%
1078,"Feb 12, 2019",70.535,71.254,71.254,70.515,0,-0.85%
1079,"Feb 11, 2019",71.140,71.240,71.301,71.038,0,-0.05%
1080,"Feb 08, 2019",71.175,71.395,71.434,71.015,0,-0.18%
1081,"Feb 07, 2019",71.300,71.639,71.769,71.271,0,-0.35%
1082,"Feb 06, 2019",71.550,71.520,71.683,71.492,0,0.03%
1083,"Feb 05, 2019",71.530,71.714,71.812,71.528,0,-0.25%
1084,"Feb 04, 2019",71.710,71.469,71.845,71.462,0,0.38%
1085,"Feb 01, 2019",71.435,71.115,71.485,70.952,0,0.67%
1086,"Jan 31, 2019",70.960,70.959,71.215,70.865,0,-0.39%
1087,"Jan 30, 2019",71.235,71.423,71.423,71.123,0,-0.22%
1088,"Jan 29, 2019",71.390,71.085,71.461,71.026,0,0.45%
1089,"Jan 28, 2019",71.070,70.920,71.196,70.915,0,0.24%
1090,"Jan 25, 2019",70.900,71.040,71.250,70.890,0,-0.14%
1091,"Jan 24, 2019",71.000,71.147,71.315,70.955,0,-0.27%
1092,"Jan 23, 2019",71.190,71.240,71.370,71.115,0,-0.10%
1093,"Jan 22, 2019",71.260,71.197,71.466,71.165,0,0.10%
1094,"Jan 21, 2019",71.188,71.205,71.538,71.140,0,-0.03%
1095,"Jan 18, 2019",71.210,71.040,71.274,70.987,0,0.23%
1096,"Jan 17, 2019",71.050,71.146,71.416,70.972,0,0.10%
1097,"Jan 16, 2019",70.980,71.110,71.265,70.934,0,-0.17%
1098,"Jan 15, 2019",71.100,70.750,71.156,70.723,0,0.48%
1099,"Jan 14, 2019",70.760,70.400,70.950,70.360,0,0.51%
1100,"Jan 11, 2019",70.399,70.430,70.601,70.357,0,-0.03%
1101,"Jan 10, 2019",70.420,70.530,70.655,70.318,0,-0.20%
1102,"Jan 09, 2019",70.560,70.110,70.648,70.050,0,0.60%
1103,"Jan 08, 2019",70.140,69.806,70.240,69.765,0,0.48%
1104,"Jan 07, 2019",69.803,69.532,69.953,69.255,0,0.36%
1105,"Jan 04, 2019",69.550,70.115,70.145,69.550,0,-0.80%
1106,"Jan 03, 2019",70.110,70.300,70.531,70.034,0,0.16%
1107,"Jan 02, 2019",70.000,69.469,70.255,69.469,0,0.79%
1108,"Jan 01, 2019",69.453,69.635,69.745,69.435,0,-0.17%
1109,"Dec 31, 2018",69.570,69.783,69.946,69.570,0,-0.52%
1110,"Dec 28, 2018",69.933,70.151,70.151,69.885,0,-0.61%
1111,"Dec 27, 2018",70.361,70.088,70.404,70.088,0,0.42%
1112,"Dec 26, 2018",70.070,70.065,70.170,69.755,0,0.03%
1113,"Dec 25, 2018",70.050,70.050,70.050,70.050,0,-0.08%
1114,"Dec 24, 2018",70.105,70.151,70.296,69.873,0,-0.05%
1115,"Dec 21, 2018",70.140,70.003,70.320,69.750,0,0.23%
1116,"Dec 20, 2018",69.980,70.697,70.716,69.655,0,-0.43%
1117,"Dec 19, 2018",70.279,70.357,70.482,69.862,0,-0.48%
